"NAME","F_CLASS","F_DESIG","LAT","LONG","ADM1","ADM2"
"Yabara","P","PPL","   8.8666","  12.5500","Adamwara","Fufore"
"Yabal Gujari","P","PPL","  12.3666","  13.9500","Borno","Monguno"
"Yabal","P","PPL","  11.0333","  11.7333","Yobe","Gujba"
"Yabaka","P","PPL","  12.3500","   6.3833","Sokoto","Maradun"
"Yabada","P","PPL","   9.6333","  11.0833","Bauchi","Kaltungo"
"Yaba","P","PPL","  11.8166","   7.5666","Katsina","Malumfas"
"Yaba","P","PPL","  11.7833","  10.1000","Bauchi","Katagum"
"Yaba","P","PPL","   8.6833","   6.8000","FCT","Abaji"
"Yaba","P","PPL","   6.4897","   3.3836","Lagos","LagosIsland"
"Yaavul","P","PPL","   7.1000","   8.6666","Benue","Konshish"
"Yaan","P","PPL","   7.3833","   8.5666","Benue","Konshish"
"Yaakwan","P","PPL","   7.2500","   8.8166","Benue","Gboko"
"Yaakwan","P","PPL","   7.1500","   9.0000","Benue","Ushongo"
"Yaakuu","P","PPL","   7.2333","   8.6000","Benue","Konshish"
"Wyam","H","STM","   9.9166","   6.2166","Niger","Rafi"
"Wyam","P","PPL","  10.1500","   6.3500","Niger","Rafi"
"Wuyo","P","PPL","  10.3666","  11.6833","Borno","Biu"
"Wuya Suma","P","PPL","   9.1833","   5.8666","Niger","Gbako"
"Wuyaram","P","PPL","  11.1666","  12.7000","Borno","Damboa"
"Wuyaku Birma Ali","P","PPL","  10.8500","  11.8500","Borno","Biu"
"Wuyaku","T","UPLD","  10.3166","  12.1000","Borno","Shani"
"Wuyaku","P","PPL","  10.8500","  11.8500","Borno","Biu"
"Wuyaku","P","PPL","  10.4500","  12.5666","Borno","Shani"
"Wuyaku","P","PPL","  10.3833","  12.1000","Borno","Shani"
"Wuyaku","P","PPL","  10.3166","  12.1000","Borno","Shani"
"Wuya","P","PPL","  12.0833","   6.0833","Sokoto","Anka"
"Wuya","P","PPL","  10.1500","   7.2833","Kaduna","Chikun"
"Wuya","P","PPL","   9.1666","   5.8333","Niger","Lavun"
"Wuu","P","PPL","   7.2000","   8.8500","Benue","Ushongo"
"Wutire","P","PPL","   8.9666","  12.6000","Adamwara","Fufore"
"Wutile","P","PPL","   8.1333","  12.0000","Adamwara","Ganye"
"Wutana","P","PPL","  10.6166","   8.0333","Kaduna","Ikara"
"Wuta","P","PPL","  11.4666","  14.0500","Borno","Bama"
"Wusur","P","PPL","  12.8833","  10.9833","Yobe","Yusufari"
"Wusunbu","P","PPL","   8.9500","  11.4833","Taraba","Yorro"
"Wusono","P","PPL","  10.8500","   7.5333","Kaduna","Igabi"
"Wushishi Station","S","RSTN","   9.7500","   6.0500","Niger","Wushishi"
"Wushishi","P","PPL","   9.7333","   6.0666","Niger","Wushishi"
"Wushi","H","STM","  10.3000","  11.8500","Borno","Biu"
"Wusenia","P","PPL","  13.6500","   4.8000","Sokoto","Tangazar"
"Wuseli","P","PPL","   9.4333","   9.4500","Plateau","Pankshin"
"Wuse","P","PPL","   9.0705","   7.4675","FCT","AbujaMun"
"Wuse","P","PPL","   8.3666","   9.3333","Plateau","Awe"
"Wusasa","P","PPL","  11.0833","   7.6833","Kaduna","Sabon-Ga"
"Wusa","P","PPL","   8.6333","   4.1500","Oyo","Orire"
"Wurwar","P","PPL","   6.6666","  11.3166","Taraba","Sardauna"
"River Wurusun","H","STM","   8.8833","   3.0000","Kwara","Baruten"
"Wuruma River","H","STM","   9.8500","   4.0833","Niger","Borgu"
"River Wuru","H","STM","   8.7000","   2.7666","Kwara","Baruten"
"Wuru","P","PPL","   6.4166","   3.0166","Lagos","Badagary"
"Wurro Jabbo","P","PPL","  10.0166","  13.0166","Adamwara","Song"
"Wuro Zubairo","P","PPL","  10.0333","  12.6166","Adamwara","Gombi"
"Wuro Yuware","P","PPL","   8.7833","  11.9833","Adamwara","Mayo-Bel"
"Wuro Yoro","P","PPL","   8.5666","  12.1500","Adamwara","Jada"
"Wuro Yombe","P","PPL","   8.9000","  12.0833","Adamwara","Mayo-Bel"
"Wuro Yolde","P","PPL","   9.5333","  12.7500","Adamwara","Fufore"
"Wuro Yolde","P","PPL","   9.2833","  12.2000","Adamwara","Numan"
"Wuro Yero","P","PPL","   9.4000","  12.0833","Adamwara","Numan"
"Wuro Yayari","P","PPL","   9.1333","  12.0833","Adamwara","Mayo-Bel"
"Wuro Yapi","P","PPL","   8.9833","  12.3833","Adamwara","Fufore"
"Wuro Yanka","P","PPL","   9.2833","  12.2333","Adamwara","Numan"
"Wuro Yaluk","P","PPL","   8.9666","  12.3833","Adamwara","Fufore"
"Wuro Yakubu","P","PPL","   8.7666","  11.8500","Taraba","Zing"
"Wuro Yako","P","PPL","   8.7833","  11.9500","Adamwara","Mayo-Bel"
"Wuro Yaji","P","PPL","  10.1000","  12.6666","Adamwara","Gombi"
"Wuro Yaiyari","P","PPL","   9.1333","  12.0833","Adamwara","Mayo-Bel"
"Wuro Yafaki","P","PPL","   8.9500","  11.9166","Adamwara","Mayo-Bel"
"Wuro Yabbe","P","PPL","  10.4000","  10.7666","Bauchi","Alkaleri"
"Wuro Waziri Shabal","P","PPL","   9.5833","  12.0166","Adamwara","Numan"
"Wuro Waziri Gadawa","P","PPL","   9.5500","  12.0166","Adamwara","Numan"
"Wuro Waziri","P","PPL","   8.4000","  11.3333","Taraba","Bali"
"Wuro Wakili","P","PPL","   8.8666","  12.2500","Adamwara","Fufore"
"Wuro Umaru Boronuna","P","PPL","  10.0666","  12.0666","Borno","Shani"
"Wuro Umaru","P","PPL","   9.5166","  13.0333","Adamwara","Fufore"
"Wuro Umaru","P","PPL","   8.8000","  11.9666","Adamwara","Mayo-Bel"
"Wuro Umaru","P","PPL","   8.6000","  12.0833","Adamwara","Jada"
"Wuro Ujiri","P","PPL","   9.4166","  12.8000","Adamwara","Fufore"
"Wuro Tukur","P","PPL","   8.6833","  12.1333","Adamwara","Jada"
"Wuro Tugge","P","PPL","   9.4833","  12.9333","Adamwara","Fufore"
"Wuro Taya","P","PPL","  10.2000","  12.8000","Adamwara","Hong"
"Wuro Taraki","P","PPL","  10.8666","  10.6500","Bauchi","Dukku"
"Wuro Tara","P","PPL","  10.8166","  10.6666","Bauchi","Dukku"
"Wuro Tammai","P","PPL","   9.3166","  12.4666","Adamwara","Song"
"Wuro Talla","P","PPL","   9.3500","  12.2833","Adamwara","Yola"
"Wuro Tale","P","PPL","  10.9666","  10.7666","Bauchi","Dukku"
"Wuro Tafida","P","PPL","   9.2333","  11.3666","Taraba","Lau"
"Wuro Tafida","P","PPL","   8.9500","  11.2666","Taraba","Jalingo"
"Wuro Tabo","P","PPL","   9.4833","   8.5000","Kaduna","Jema'a"
"Wuro Sundani","P","PPL","  10.2000","  13.1166","Adamwara","Hong"
"Wuro Sulei","P","PPL","   8.8000","  12.2666","Adamwara","Fufore"
"Wuro Shiji","P","PPL","  10.2666","  11.1666","Bauchi","Gombe"
"Wuro Sheku","P","PPL","  10.1833","  13.1166","Adamwara","Hong"
"Wuro Shakau","P","PPL","   8.5000","  10.2833","Taraba","Bali"
"Wuro Senbe","P","PPL","   8.8500","  11.4000","Taraba","Yorro"
"Wuro Sanyobe","P","PPL","  10.2000","  12.7666","Adamwara","Gombi"
"Wuro Sani","P","PPL","   9.5166","  12.5000","Adamwara","Song"
"Wuro Sani","P","PPL","   8.7833","  11.2666","Taraba","Jalingo"
"Wuro Sanda","P","PPL","  10.2166","  12.7666","Adamwara","Gombi"
"Wuro Sambo","P","PPL","   9.8333","  12.8833","Adamwara","Song"
"Wuro Sambo","P","PPL","   9.1166","  12.3666","Adamwara","Yola"
"Wuro Samaki","P","PPL","   9.1666","  12.2333","Adamwara","Yola"
"Wuro Samaki","P","PPL","   9.1500","  12.3500","Adamwara","Yola"
"Wuro Salatu","P","PPL","  10.2000","  13.1333","Adamwara","Hong"
"Wuro Sala","P","PPL","  10.8333","  13.6500","Adamwara","Madagali"
"Wuro Pokki","P","PPL","   8.8000","  12.6166","Adamwara","Fufore"
"Wuro Piki","P","PPL","  10.1833","  13.1000","Adamwara","Hong"
"Wuronboyi","P","PPL","   9.6166","  12.4000","Adamwara","Song"
"Wuron Bayi","P","PPL","  10.2000","  13.2500","Adamwara","Mubi"
"Wuro Naude","P","PPL","  10.0666","  13.1000","Adamwara","Hong"
"Wuronai","P","PPL","  10.2333","   9.8166","Bauchi","Bauchi"
"Wuro Nagge","P","PPL","  10.8833","  10.4000","Bauchi","Darazo"
"Wuro Musa","P","PPL","   8.8500","  11.4666","Taraba","Yorro"
"Wuro Musa","P","PPL","   8.7833","  12.1333","Adamwara","Jada"
"Wuro Munchi","P","PPL","   9.6166","  12.1166","Adamwara","Shelleng"
"Wuro Mo'u","P","PPL","   9.3833","  12.7166","Adamwara","Fufore"
"Wuro Modibo","P","PPL","  10.2166","  13.1000","Adamwara","Hong"
"Wuro Modibbo Sajo","P","PPL","  10.0500","  12.0500","Borno","Shani"
"Wuro Modibbo","P","PPL","  10.2000","  12.7833","Adamwara","Hong"
"Wuro Modibbo","P","PPL","   9.7666","  12.7166","Adamwara","Song"
"Wuro Modibbo","P","PPL","   8.6833","  11.2666","Taraba","Jalingo"
"Wuro Mobido","P","PPL","  10.1166","  11.0500","Bauchi","Akko"
"Wuro Medi","P","PPL","   9.4000","  12.5833","Adamwara","Song"
"Wuro Mbulmbuldi","P","PPL","   9.2500","  12.8833","Adamwara","Fufore"
"Wuro Mbonaje","P","PPL","   9.4166","  12.6000","Adamwara","Song"
"Wuro Mbaya","P","PPL","  10.2333","  13.1166","Adamwara","Hong"
"Wurombai","P","PPL","   8.9000","  11.4166","Taraba","Yorro"
"Wuro Mazang","P","PPL","   8.8166","  11.3500","Taraba","Jalingo"
"Wuro Mayo","P","PPL","   9.7000","   9.8166","Bauchi","Tafawa-B"
"Wuro Masenger","P","PPL","   8.2666","  11.0666","Taraba","Bali"
"Wuro Mareji","P","PPL","  10.8833","  10.6166","Bauchi","Darazo"
"Wuromanti","P","PPL","   8.9666","  12.6000","Adamwara","Fufore"
"Wuro Manji","P","PPL","   8.8000","  11.9333","Adamwara","Mayo-Bel"
"Wuro Malum Jibru","P","PPL","  10.8333","  12.1333","Borno","Biu"
"Wuro Malujida","P","PPL","   9.0000","  11.9333","Adamwara","Mayo-Bel"
"Wuro Mallum","P","PPL","  10.0166","  13.1000","Adamwara","Song"
"Wuro Mallum","P","PPL","   9.9000","  13.2166","Adamwara","Maiha"
"Wuro Mallum","P","PPL","   9.1333","  12.6833","Adamwara","Fufore"
"Wuro Mallam Sani","P","PPL","   9.3166","  12.1000","Adamwara","Numan"
"Wuro Mallam Musa","P","PPL","   9.3000","  12.1333","Adamwara","Numan"
"Wuro Maliki","P","PPL","  12.4166","   4.1000","Kebbi","Bunza"
"Wuro Mali","P","PPL","  10.2000","  12.0333","Borno","Shani"
"Wuro Malam Musa","P","PPL","   9.3000","  12.1333","Adamwara","Numan"
"Wuro Maigida","P","PPL","  10.0333","  13.1666","Adamwara","Maiha"
"Wuro Madi","P","PPL","  10.7333","  10.5000","Bauchi","Gamjuwa"
"Wuro Londe","P","PPL","   8.8500","  12.1000","Adamwara","Mayo-Bel"
"Wuro Liman","P","PPL","   8.8500","  12.0333","Adamwara","Mayo-Bel"
"Wuro Leke","P","PPL","   8.7333","  12.1666","Adamwara","Jada"
"Wuro Leggal","P","PPL","   9.2666","  12.3666","Adamwara","Yola"
"Wuro Lecha","P","PPL","   9.2333","  11.0666","Taraba","Karim-La"
"Wuro Lawan","P","PPL","  10.1333","  13.1166","Adamwara","Hong"
"Wuro Lawan","P","PPL","   8.1000","  10.7166","Taraba","Bali"
"Wuro Lawal","P","PPL","   8.5500","  12.3833","Adamwara","Jada"
"Wuro Lamido","P","PPL","   9.1833","  12.2333","Adamwara","Yola"
"Wuro Lamida","P","PPL","   9.1833","  12.2333","Adamwara","Yola"
"Wuro Lainde","P","PPL","   9.7666","  12.6500","Adamwara","Song"
"Wuro Lainde","P","PPL","   9.1333","  12.2333","Adamwara","Fufore"
"Wuro Lainde","P","PPL","   9.1166","  12.0500","Adamwara","Mayo-Bel"
"Wuro Labei","P","PPL","   9.5000","  12.7000","Adamwara","Fufore"
"Wuro Kyari","P","PPL","   9.5000","  12.4833","Adamwara","Song"
"Wuro Kurori","P","PPL","   9.5500","  13.1333","Adamwara","Song"
"Wuro Koncha","P","PPL","   9.8000","  12.6666","Adamwara","Song"
"Wuro Koja","P","PPL","  10.2333","  13.1833","Adamwara","Hong"
"Wuro Kesum","P","PPL","   9.0833","  12.8833","Adamwara","Fufore"
"Wuro Kesum","P","PPL","   9.0166","  12.5166","Adamwara","Yola"
"Wuro Kela","P","PPL","   8.3333","  11.2333","Taraba","Bali"
"Wuro Kaye","P","PPL","  10.3500","  13.2333","Adamwara","Mubi"
"Wuro Kawu","P","PPL","  10.0500","  13.1333","Adamwara","Maiha"
"Wuro Kareji","P","PPL","  10.0333","  11.8666","Borno","Shani"
"Wuro Karal","P","PPL","   8.7666","  10.8833","Taraba","Bali"
"Wuro Kancha","P","PPL","   9.8000","  12.6666","Adamwara","Song"
"Wuro Kala","P","PPL","   8.7166","  11.4666","Taraba","Yorro"
"Wuro Kadiri","P","PPL","  10.1833","  12.8333","Adamwara","Hong"
"Wuro Kachala","P","PPL","   9.4833","  12.8166","Adamwara","Fufore"
"Wuro Jubawo","P","PPL","   9.3500","  12.6500","Adamwara","Fufore"
"Wuro Joude","P","PPL","   8.9500","  12.2166","Adamwara","Fufore"
"Wuro Jombe","P","PPL","   9.1333","  12.1166","Adamwara","Fufore"
"Wuro Joie","P","PPL","  10.5500","  11.4000","Bauchi","Gombe"
"Wuro Jijiwa","P","PPL","   9.6166","  12.9500","Adamwara","Song"
"Wuroji","P","PPL","   8.5833","  12.1500","Adamwara","Jada"
"Wuro Jebbe","P","PPL","   9.2666","  12.4166","Adamwara","Yola"
"Wuro Jauro Yaya","P","PPL","  10.0500","  12.0333","Borno","Shani"
"Wuro Jauro Tukur","P","PPL","   8.7833","  11.0833","Taraba","Jalingo"
"Wuro Jauro Maiganga","P","PPL","  10.1000","  12.0666","Borno","Shani"
"Wuro Jauro Jabbo","P","PPL","   9.9666","  12.7166","Adamwara","Gombi"
"Wuro Jauro Isa","P","PPL","  10.2166","  12.8166","Adamwara","Hong"
"Wuro Jauro Hamadu","P","PPL","  10.1166","  12.0666","Borno","Shani"
"Wuro Jauro Dachere","P","PPL","  10.0000","  12.2333","Adamwara","Shelleng"
"Wuro Jauro Bello","P","PPL","  10.0666","  12.0666","Borno","Shani"
"Wuro Jauro Barka","P","PPL","  10.0666","  12.0833","Adamwara","Shelleng"
"Wuro Jauro Bakari","P","PPL","   9.8333","  12.9833","Adamwara","Song"
"Wuro Jauro Atiku","P","PPL","   9.6500","  12.1000","Adamwara","Shelleng"
"Wuro Jaudu Amodu","P","PPL","   9.5500","  12.8000","Adamwara","Fufore"
"Wuro Jauro Amadu","P","PPL","   9.6500","  12.0000","Adamwara","Guyuk"
"Wuro Jauro Abdu","P","PPL","   9.9500","  13.1833","Adamwara","Maiha"
"Wuro Jato","P","PPL","   8.9333","  12.0500","Adamwara","Mayo-Bel"
"Wuro Jato","P","PPL","   8.8166","  11.9333","Adamwara","Mayo-Bel"
"Wuro Jato","P","PPL","   8.6000","  12.3500","Adamwara","Jada"
"Wuro Jato","P","PPL","   8.6000","  12.0833","Adamwara","Jada"
"Wuro Jato","P","PPL","   8.5333","  11.6166","Taraba","Bali"
"Wuro Jatau","P","PPL","  10.1166","  12.0666","Borno","Shani"
"Wuro Jatau","P","PPL","   9.4666","  12.4000","Adamwara","Song"
"Wuro Jatau","P","PPL","   8.3333","  11.2333","Taraba","Bali"
"Wuro Jatau","P","PPL","   8.1666","  11.4333","Taraba","Bali"
"Wuro Jatau","P","PPL","   7.9833","  11.5166","Adamwara","Ganye"
"Wurojan","P","PPL","   7.2833","  10.5833","Taraba","Sardauna"
"Wuro Jam","P","PPL","  10.1500","  12.0166","Borno","Shani"
"Wuro Jam","P","PPL","   8.4833","  10.2500","Taraba","Bali"
"Wuro Jalami Hamlets","P","PPLS","  10.9333","  13.5500","Borno","Gwoza"
"Wuro Jabi","P","PPL","   8.8666","  12.2000","Adamwara","Fufore"
"Wuro Jabbo","P","PPL","  10.1833","  12.6000","Adamwara","Gombi"
"Wuro Iya","P","PPL","   9.9500","  13.2333","Adamwara","Maiha"
"Wuro Ismano","P","PPL","   8.8333","  12.0833","Adamwara","Mayo-Bel"
"Wuro Ishiaku","P","PPL","   9.2333","  12.2333","Adamwara","Yola"
"Wuro Inbo","P","PPL","  10.2166","  12.7833","Adamwara","Hong"
"Wuro Ibi","P","PPL","  10.0666","  12.6000","Adamwara","Gombi"
"Wurohezo","P","PPL","  12.4000","   4.2166","Kebbi","BirninKe"
"Wuro Hesso","P","PPL","  10.2166","  13.2333","Adamwara","Mubi"
"Wuro Hesso","P","PPL","   9.9833","  12.6333","Adamwara","Gombi"
"Wuro Hesso","P","PPL","   9.6333","  13.0333","Adamwara","Song"
"Wuro Hausa","P","PPL","   9.5333","  12.2833","Adamwara","Numan"
"Wuro Hausa","P","PPL","   9.2000","  12.5000","Adamwara","Yola"
"Wuro Hausa","P","PPL","   9.0500","  12.2666","Adamwara","Fufore"
"Wuro Hausa","P","PPL","   8.6500","  10.8000","Taraba","Bali"
"Wuro Hausa","P","PPL","   8.3666","  12.1666","Adamwara","Ganye"
"Wuro Hausa","P","PPL","   8.3666","  12.0666","Adamwara","Ganye"
"Wuro Harman Bura","P","PPL","   9.2000","  11.4833","Taraba","Lau"
"Wuro Hamsami","P","PPL","   9.5166","  12.5333","Adamwara","Song"
"Wuro Hammawa","P","PPL","   9.1166","  12.0333","Adamwara","Mayo-Bel"
"Wuro Hammagu","P","PPL","  10.2166","  13.2666","Adamwara","Mubi"
"Wuro Hamja","P","PPL","   8.9333","  12.2166","Adamwara","Fufore"
"Wuro Haman Bura","P","PPL","   9.2000","  11.4833","Taraba","Lau"
"Wuro Hamadalil","P","PPL","   9.4833","  12.4333","Adamwara","Song"
"Wuro Gwana","P","PPL","  10.9000","  11.2833","Bauchi","Nafada/B"
"Wurogwabbo","P","PPL","  10.2333","   9.7500","Bauchi","Bauchi"
"Wuro Gurama","P","PPL","   8.7833","  12.2000","Adamwara","Jada"
"Wuro Gundu","P","PPL","  10.9500","  11.3166","Bauchi","Nafada/B"
"River Wuro Gumgum","H","STM","   7.2000","  10.4166","Taraba","Sardauna"
"Wuro Goni","P","PPL","   9.0333","  12.2000","Adamwara","Fufore"
"Wuro Gole","P","PPL","   7.2000","  11.0833","Taraba","Sardauna"
"Wuro Golare","P","PPL","  10.1000","  12.6833","Adamwara","Gombi"
"Wuro Giye","P","PPL","   8.9166","  12.2500","Adamwara","Fufore"
"Wuro Giye","P","PPL","   8.6833","  12.2166","Adamwara","Jada"
"Wuro Girangero","P","PPL","   8.8500","  12.4000","Adamwara","Fufore"
"Wuro Gboki","P","PPL","   8.8500","  11.9500","Adamwara","Mayo-Bel"
"Wurogauri","P","PPL","  12.3333","   4.0166","Kebbi","Bunza"
"Wuro Garga","P","PPL","   8.9833","  12.0333","Adamwara","Mayo-Bel"
"Wuro Gare","P","PPL","  10.0166","  13.1000","Adamwara","Song"
"Wuro Garba","P","PPL","  10.1000","  13.0833","Adamwara","Hong"
"Wuro Galdimawo","P","PPL","   9.1500","  12.6333","Adamwara","Fufore"
"Wuro Galdi","P","PPL","  10.2666","  12.1833","Borno","Shani"
"Wuro Galadima","P","PPL","  10.2500","  11.2166","Bauchi","Yamaltu/"
"Wuro Gaji","P","PPL","   8.3666","  11.0500","Taraba","Bali"
"Wuro Fedechi Ryiya","P","PPL","  10.2166","  12.7666","Adamwara","Gombi"
"Wuro Faturu","P","PPL","  10.0666","  12.5500","Adamwara","Gombi"
"Wuro Faluku","P","PPL","   7.8666","  11.4833","Taraba","Gashaka"
"Wuro Duta","P","PPL","  10.0500","  13.1500","Adamwara","Maiha"
"Wuro Dunbai","P","PPL","  10.2000","  13.1166","Adamwara","Hong"
"Wuro Dumo","P","PPL","  10.1166","  13.1333","Adamwara","Hong"
"Wuro Duku","P","PPL","  10.9000","  11.3833","Bauchi","Nafada/B"
"Wuro Dore","P","PPL","   8.9000","  11.9166","Adamwara","Mayo-Bel"
"Wuro Dole","P","PPL","  10.7666","  10.7833","Bauchi","Dukku"
"Wuro Dole","P","PPL","  10.3500","  10.8333","Bauchi","Akko"
"Wuro Dole","P","PPL","   9.3833","  12.6000","Adamwara","Song"
"Wuro Dole","P","PPL","   9.3666","  12.3000","Adamwara","Yola"
"Wuro Dole","P","PPL","   9.1500","  12.0333","Adamwara","Numan"
"Wuro Dogo","P","PPL","   8.6166","  12.0000","Adamwara","Jada"
"Wuro Dogo","P","PPL","   8.3833","  11.1500","Taraba","Bali"
"Wuro Dogari","P","PPL","   8.3500","  11.2166","Taraba","Bali"
"Wuro Deyawa","P","PPL","   8.1000","  12.0833","Adamwara","Ganye"
"Wuro De","P","PPL","   9.7666","  12.7333","Adamwara","Song"
"Wuro Daudu","P","PPL","   8.6000","  12.1166","Adamwara","Jada"
"Wuro Danuda","P","PPL","  10.8333","  10.8333","Bauchi","Dukku"
"Wuro Dama","P","PPL","  10.7833","  10.6500","Bauchi","Dukku"
"Wuro Dahiru","P","PPL","   8.5833","  11.2500","Taraba","Jalingo"
"Wuro Chita","P","PPL","  10.5166","  10.4166","Bauchi","Alkaleri"
"Wuro Bunga","P","PPL","  10.4333","  10.7333","Bauchi","Dukku"
"Wuro Bundu","P","PPL","  11.4500","  10.5666","Bauchi","Misau"
"Wuro Bundu","P","PPL","  10.8333","  10.5500","Bauchi","Darazo"
"Wuro Buka","P","PPL","   8.7333","  12.2000","Adamwara","Jada"
"Wuro Buba","P","PPL","  10.0333","  12.0666","Borno","Shani"
"Wuro Buba","P","PPL","   8.9333","  11.9833","Adamwara","Mayo-Bel"
"Wuro Buba","P","PPL","   8.9166","  12.0833","Adamwara","Mayo-Bel"
"Wuro Buba","P","PPL","   8.6500","  12.3833","Adamwara","Jada"
"Wuro Buba","P","PPL","   8.6500","  12.2833","Adamwara","Jada"
"Wuro Bornu Ladde","P","PPL","   8.8166","  11.3333","Taraba","Jalingo"
"Wuro Bongu","P","PPL","  10.8833","  10.6833","Bauchi","Dukku"
"Wuro Boman","P","PPL","   9.0500","  12.1833","Adamwara","Fufore"
"Wuro Bokki","P","PPL","  10.1833","  12.8833","Adamwara","Hong"
"Wuro Bokki","P","PPL","  10.1000","  13.2000","Adamwara","Maiha"
"Wuro Bokki","P","PPL","  10.0833","  12.0500","Borno","Shani"
"Wuro Bokki","P","PPL","   9.7000","  12.8666","Adamwara","Song"
"Wuro Bokki","P","PPL","   9.5166","  12.2666","Adamwara","Numan"
"Wuro Bokki","P","PPL","   9.3833","  12.8000","Adamwara","Fufore"
"Wuro Bokki","P","PPL","   9.3166","  12.1333","Adamwara","Numan"
"Wuro Bokki","P","PPL","   9.1833","  12.5833","Adamwara","Yola"
"Wuro Bokki","P","PPL","   8.1166","  10.7666","Taraba","Bali"
"Wuro Bokka","P","PPL","   9.9166","  13.2333","Adamwara","Maiha"
"Wuro Bogga","P","PPL","  11.4500","  10.1833","Bauchi","Shira"
"Wuro Bobo","P","PPL","   9.2333","  12.1000","Adamwara","Numan"
"Wuro Bobo","P","PPL","   9.0833","  12.0333","Adamwara","Mayo-Bel"
"Wuro Bobbowa","P","PPL","  10.2166","  13.2666","Adamwara","Mubi"
"Wuro Bobbori","P","PPL","   9.1666","  12.3000","Adamwara","Yola"
"Wuro Biyero","P","PPL","  11.4833","  14.3000","Borno","Bama"
"Wuro Biviji","P","PPL","  10.1500","  13.0833","Adamwara","Hong"
"Wuro Biriji","P","PPL","  10.2500","  11.1166","Bauchi","Akko"
"Wuro Biriji","P","PPL","  10.2000","  13.1000","Adamwara","Hong"
"Wuro Biriji","P","PPL","  10.0666","  12.9833","Adamwara","Hong"
"Wuro Biriji","P","PPL","   9.6833","  12.8333","Adamwara","Song"
"Wuro Bereri","P","PPL","   8.6666","  12.2833","Adamwara","Jada"
"Wuro Bentere","P","PPL","   8.9500","  12.0833","Adamwara","Mayo-Bel"
"Wuro Bayo","P","PPL","   8.9166","  12.0666","Adamwara","Mayo-Bel"
"Wuro Bayo","P","PPL","   8.8000","  12.1333","Adamwara","Jada"
"Wuro Bayo","P","PPL","   8.2166","  12.0166","Adamwara","Ganye"
"Wuro Baye","P","PPL","  10.8166","  10.6166","Bauchi","Dukku"
"Wuro Basambo","P","PPL","   9.5000","  12.4833","Adamwara","Song"
"Wuro Barkeje","P","PPL","  10.1833","  13.1500","Adamwara","Hong"
"Wuro Bara","P","PPL","  11.5000","  14.0833","Borno","Bama"
"Wuro Bambambe","P","PPL","  10.2333","  13.0833","Adamwara","Hong"
